index,code,year,period,id,Country,population,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling,polution
1006,EEA_3161-05-5,2008,2008-01--2008-12,FRFR157A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5122803651165009
1015,EEA_3161-05-5,2008,2008-01--2008-12,FRFR161,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8961002693796266
1020,EEA_3161-05-5,2008,2008-01--2008-12,FRFR252A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.527953500633847
1025,EEA_3161-01-1,2008,2008-01--2008-12,FRFR161,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6931471805599453
1030,EEA_3161-01-1,2008,2008-01--2008-12,FRFR170,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6931471805599453
1036,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0112,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.111311990395035
1037,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0112,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.014913687152043
1038,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0279,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7630556327749127
1053,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0111,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.350532459375949
1055,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0111,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.3193182046953844
1057,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0112,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6589102278160274
1060,EEA_3161-03-3,2009,2009-01--2009-12,FRHR21,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5572850739304688
1068,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0111,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7761363124899702
1077,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0126A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.2115120239442887
1088,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0126C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.160068309526249
1090,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0131,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.302734081894648
1098,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0111,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8292808094289219
1108,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0126C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.15523639382258
1109,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0131,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5596157879354227
1115,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0126C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5379542911542432
1118,EEA_3161-01-1,2009,2009-01--2009-12,FRER10807,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6931471805599453
1136,EEA_31615-01-7,2006,2006-01--2006-12,UKSC010757,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.9944732489269644
1137,EEA_31615-01-7,2006,2006-01--2006-12,UKSC020446,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.0440168854167742
1138,EEA_31615-01-7,2006,2006-01--2006-12,UKSC023000,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.1356666114215335
1139,EEA_31615-01-7,2006,2006-01--2006-12,UKSC020305,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.8186779030071546
1160,EEA_31615-01-7,2006,2006-01--2006-12,UKSC010758,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.7270170650675606
1161,EEA_31615-01-7,2006,2006-01--2006-12,UKSC010642,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1.0738755084356957
1162,EEA_3161-02-2,2006,2006-01--2006-12,UKSC006830,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.8378966644461431
1163,EEA_3161-02-2,2006,2006-01--2006-12,UKSC003806,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1.001256685076748
1166,EEA_3161-02-2,2006,2006-01--2006-12,UKSC006800,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.8259720736724512
1171,EEA_3161-02-2,2006,2006-01--2006-12,UKSC005701,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.3352572130646678
1200,EEA_31615-01-7,2006,2006-01--2006-12,UKSC020637,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.3772713737373824
1201,EEA_31615-01-7,2006,2006-01--2006-12,UKSC023032,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1.3667292056250506
1202,EEA_31615-01-7,2006,2006-01--2006-12,UKSC023265,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1.640296840020084
1207,EEA_3161-02-2,2006,2006-01--2006-12,UKSC006000,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,2.1382998986861894
1211,EEA_3161-02-2,2006,2006-01--2006-12,UKSC006806,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1.1545829603845266
1217,EEA_3161-02-2,2006,2006-01--2006-12,UKSC006586,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.072320661579626
1225,EEA_3161-02-2,2006,2006-01--2006-12,UKSC010465,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.5378374960127884
1238,EEA_3161-02-2,2006,2006-01--2006-12,UKSC005900,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,2.2857745848414104
1244,EEA_3161-02-2,2006,2006-01--2006-12,UKSC006320,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1.2685800731003345
1250,EEA_31615-01-7,2008,2008-01--2008-12,FRDR506B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.855988567499308
1259,EEA_3161-01-1,2008,2008-01--2008-12,FRDR506B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.4595321188521022
1272,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0475,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.5752149297946765
1278,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0476,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.8382199376355013
1283,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0475,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5544435779456384
1287,EEA_31615-01-7,2008,2008-01--2008-12,BERW06_MV35R,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004,1.6484278297252963
1293,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0462A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5808179955860258
1296,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0462A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.5871677633083725
1299,EEA_3161-01-1,2008,2008-01--2008-12,FRGR1337,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5281740655403878
1301,EEA_3161-02-2,2008,2008-01--2008-12,FRGR1337,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.028521861700256
1309,EEA_31615-01-7,2006,2006-01--2006-12,UKSC006000,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,2.197313462274725
1310,EEA_31615-01-7,2006,2006-01--2006-12,UKSC010000,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1.512376199590969
1320,EEA_31615-01-7,2006,2006-01--2006-12,UKSC004000,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1.8923586677841708
1329,EEA_31615-01-7,2006,2006-01--2006-12,UKSC003100,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1.5420580251027878
1330,EEA_31615-01-7,2006,2006-01--2006-12,UKSC003000,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1.7971615185170495
1332,EEA_31615-01-7,2006,2006-01--2006-12,UKSC006834,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1.3762440252663892
1333,EEA_31615-01-7,2006,2006-01--2006-12,UKSC006800,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.9576245953671324
1368,EEA_3161-03-3,2008,2007-12--2008-02,FRDR506B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.4960502028658299
1371,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0476,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.8445416546670244
1372,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0476,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.9348260900609124
1376,EEA_3161-02-2,2006,2006-01--2006-12,UKSC010757,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.8206164858057496
1381,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0462A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.8064198126490567
1383,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0462B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6015799870344548
1402,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0462A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6865977799817864
1404,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0456,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.793223397162478
1410,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0462A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5738004229273791
1423,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0462B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.6155472125982775
1427,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0458,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.6475195155093112
1433,EEA_3161-03-3,2008,2008-01--2008-12,FRGR1337,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5468361899063787
1438,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0462A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.6776253930141811
1439,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0462A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.6702714536018382
1441,EEA_31615-01-7,2008,2008-01--2008-12,FRGR1337,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.1160964660103856
1446,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0458,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.6541110418058438
1452,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0462B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.6235676163399075
1453,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0458,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5808179955860258
1457,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0534,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7002866339027277
1458,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0538,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6826760491136883
1464,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0462B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.767405299359484
1466,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0458,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.7886847471109788
1473,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0534,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.6884708797221242
1478,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0534,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.8799031216185529
1507,EEA_3161-03-3,2008,2008-01--2008-12,SE667320-153747,Sweden,24.98149812182369,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37,0.2445135770504021
1524,EEA_3161-05-5,2008,2008-01--2008-12,FRCR458,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.1096939924787848
1525,EEA_31615-01-7,2008,2008-01--2008-12,FRCR458,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.4966431645571343
1526,EEA_3161-03-3,2008,2008-01--2008-12,FRCR333,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8773170282115176
1547,EEA_31615-01-7,2008,2008-01--2008-12,FRCR333,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.8971204848857564
1548,EEA_3161-02-2,2008,2008-01--2008-12,FRCR333,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.75876440312188
1552,EEA_3161-03-3,2008,2008-01--2008-12,FRCR335,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7463703615178654
1559,EEA_3161-05-5,2008,2008-01--2008-12,FRCR457,Germany,237.30759674834,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83,2.014833684805265
1560,EEA_31615-01-7,2008,2008-01--2008-12,FRCR457,Germany,237.30759674834,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83,2.284930157755325
1563,EEA_3161-02-2,2008,2008-01--2008-12,FRCR333,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.325288260299592
1572,EEA_3161-01-1,2008,2008-01--2008-12,SE667320-153747,Sweden,24.98149812182369,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37,0.2715526905218973
1575,EEA_3161-03-3,2008,2008-01--2008-12,FRCR457,Germany,237.30759674834,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83,1.1867147368896551
1576,EEA_3161-02-2,2008,2008-01--2008-12,FRCR457,Germany,237.30759674834,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83,1.1941588041793147
1583,EEA_31615-01-7,2008,2008-01--2008-12,SE667320-153747,Sweden,24.98149812182369,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37,0.371563556432483
1591,EEA_3161-01-1,2008,2008-01--2008-12,FRCR457,Germany,237.30759674834,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83,2.01156411927675
1624,EEA_3161-01-1,2009,2009-01--2009-12,ES12113,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.1541792508476743
1626,EEA_3161-02-2,2009,2009-01--2009-12,ES12113,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.7368769434212705
1628,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0057,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.7878528799711377
1632,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0058,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.745378098368188
1636,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0062,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.371133065528133
1640,EEA_3161-05-5,2009,2009-01--2009-12,FRDR625,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.0216484475280614
1643,EEA_3161-02-2,2009,2009-01--2009-12,FRDR619,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.0542109793699426
1644,EEA_3161-05-5,2009,2009-01--2009-12,FRGR1488,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.016637515435922
1647,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0052,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.8479412952502043
1649,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0057,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5774242713850135
1652,EEA_31615-01-7,2009,2009-01--2009-12,FRGR1488,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.120886941842408
1656,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0052,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.9734864048254168
1659,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0057,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.8386105177817784
1663,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0061,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.422570146872214
1671,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0054,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.4219944100593749
1672,EEA_3161-05-5,2009,2009-01--2009-12,ES030MSPF0428021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.6929971693088202
1681,EEA_3161-01-1,2009,2009-01--2009-12,FRDR625,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.4906227123668177
1684,EEA_31615-01-7,2009,2009-01--2009-12,FRDR619,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.214826687249
1690,EEA_3161-01-1,2009,2009-01--2009-12,FRGR1488,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6241544876444065
1694,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0052,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7770286645406473
1700,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0058,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.7529024631725565
1706,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0061,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.427701176017221
1727,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0052,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.614634676527421
1729,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0057,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.7920542829314736
1731,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0058,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6308285935442633
1733,EEA_3161-01-1,2009,2009-01--2009-12,FRER70,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6931471805599453
1738,EEA_3161-02-2,2009,2009-01--2009-12,FRDR110,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8524772811428272
1744,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0062,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7279494930953943
1746,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0061,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6993777303105815
1763,EEA_3161-05-5,2009,2009-01--2009-12,FRDR110,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.86073150923429
1764,EEA_3161-02-2,2009,2009-01--2009-12,FRDR110,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5349213753434312
1769,EEA_31615-01-7,2009,2009-01--2009-12,FRDR110,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7917745795765491
1774,EEA_3161-01-1,2009,2009-01--2009-12,FRDR109,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6931471805599453
1776,EEA_3161-01-1,2009,2009-01--2009-12,FRDR106,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6931471805599453
1779,EEA_3161-05-5,2009,2009-01--2009-12,FRDR109,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6231698961260951
1780,EEA_3161-02-2,2009,2009-01--2009-12,FRDR109,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6028049898367062
1784,EEA_31615-01-7,2009,2009-01--2009-12,FRDR106,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.046300932371702
1785,EEA_3161-02-2,2009,2009-01--2009-12,FRDR106,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8531805235453592
1797,EEA_31615-01-7,2009,2009-01--2009-12,FRDR109,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8446830160882682
